Profile;MatchId;PredictionDate;MatchDate;LeagueId;Home;Away;Outcome;OriginalScore;NewScore;ScoreDelta;OriginalBand;NewBand;SignalCount;ActiveSignals
FOUR_SIGNALS_STRONG;1217;2026-07-26;2026-07-28;USA_MLSNextPro_EasternConference_NortheastDivision;Cincinnati 2;New England Revolution II;OK;60.24;60.24;0.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
BASELINE;1218;2026-07-26;2026-07-28;Norway_Eliteserien;Rosenborg;Fredrikstad;OK;58.14;58.14;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1218;2026-07-26;2026-07-28;Norway_Eliteserien;Rosenborg;Fredrikstad;OK;58.14;58.14;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1218;2026-07-26;2026-07-28;Norway_Eliteserien;Rosenborg;Fredrikstad;OK;58.14;58.14;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1218;2026-07-26;2026-07-28;Norway_Eliteserien;Rosenborg;Fredrikstad;OK;58.14;58.14;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1218;2026-07-26;2026-07-28;Norway_Eliteserien;Rosenborg;Fredrikstad;OK;58.14;58.14;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1218;2026-07-26;2026-07-28;Norway_Eliteserien;Rosenborg;Fredrikstad;OK;58.14;58.14;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1218;2026-07-26;2026-07-28;Norway_Eliteserien;Rosenborg;Fredrikstad;OK;58.14;58.14;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1218;2026-07-26;2026-07-28;Norway_Eliteserien;Rosenborg;Fredrikstad;OK;58.14;58.14;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1218;2026-07-26;2026-07-28;Norway_Eliteserien;Rosenborg;Fredrikstad;OK;58.14;58.14;0.0;BASSA;BASSA;0;
BASELINE;1219;2026-07-26;2026-07-28;Bolivia_DivisionProfesional;Nacional Potosi;Tomayapo;OK;57.55;57.55;0.0;BASSA;BASSA;1;HomeWinsLow
ACCUMULATION_LIGHT;1219;2026-07-26;2026-07-28;Bolivia_DivisionProfesional;Nacional Potosi;Tomayapo;OK;57.55;57.55;0.0;BASSA;BASSA;1;HomeWinsLow
ACCUMULATION_MEDIUM;1219;2026-07-26;2026-07-28;Bolivia_DivisionProfesional;Nacional Potosi;Tomayapo;OK;57.55;57.55;0.0;BASSA;BASSA;1;HomeWinsLow
ACCUMULATION_STRONG;1219;2026-07-26;2026-07-28;Bolivia_DivisionProfesional;Nacional Potosi;Tomayapo;OK;57.55;57.55;0.0;BASSA;BASSA;1;HomeWinsLow
THREE_SIGNALS_LIGHT;1219;2026-07-26;2026-07-28;Bolivia_DivisionProfesional;Nacional Potosi;Tomayapo;OK;57.55;57.55;0.0;BASSA;BASSA;1;HomeWinsLow
THREE_SIGNALS_MEDIUM;1219;2026-07-26;2026-07-28;Bolivia_DivisionProfesional;Nacional Potosi;Tomayapo;OK;57.55;57.55;0.0;BASSA;BASSA;1;HomeWinsLow
THREE_SIGNALS_STRONG;1219;2026-07-26;2026-07-28;Bolivia_DivisionProfesional;Nacional Potosi;Tomayapo;OK;57.55;57.55;0.0;BASSA;BASSA;1;HomeWinsLow
FOUR_SIGNALS_MEDIUM;1219;2026-07-26;2026-07-28;Bolivia_DivisionProfesional;Nacional Potosi;Tomayapo;OK;57.55;57.55;0.0;BASSA;BASSA;1;HomeWinsLow
FOUR_SIGNALS_STRONG;1219;2026-07-26;2026-07-28;Bolivia_DivisionProfesional;Nacional Potosi;Tomayapo;OK;57.55;57.55;0.0;BASSA;BASSA;1;HomeWinsLow
BASELINE;1220;2026-07-26;2026-07-28;Latvia_Virsliga;Grobina;Ogre United;OK;57.04;57.04;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_LIGHT;1220;2026-07-26;2026-07-28;Latvia_Virsliga;Grobina;Ogre United;OK;57.04;56.04;-1.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;1220;2026-07-26;2026-07-28;Latvia_Virsliga;Grobina;Ogre United;OK;57.04;55.04;-2.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_STRONG;1220;2026-07-26;2026-07-28;Latvia_Virsliga;Grobina;Ogre United;OK;57.04;54.04;-3.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;1220;2026-07-26;2026-07-28;Latvia_Virsliga;Grobina;Ogre United;OK;57.04;57.04;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;1220;2026-07-26;2026-07-28;Latvia_Virsliga;Grobina;Ogre United;OK;57.04;57.04;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;1220;2026-07-26;2026-07-28;Latvia_Virsliga;Grobina;Ogre United;OK;57.04;57.04;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;1220;2026-07-26;2026-07-28;Latvia_Virsliga;Grobina;Ogre United;OK;57.04;57.04;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;1220;2026-07-26;2026-07-28;Latvia_Virsliga;Grobina;Ogre United;OK;57.04;57.04;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
BASELINE;1221;2026-07-26;2026-07-28;Lithuania_Toplyga;Hegelmann;Zalgiris;OK;50.71;50.71;0.0;BASSA;BASSA;1;HomeWinsLow
ACCUMULATION_LIGHT;1221;2026-07-26;2026-07-28;Lithuania_Toplyga;Hegelmann;Zalgiris;OK;50.71;50.71;0.0;BASSA;BASSA;1;HomeWinsLow
ACCUMULATION_MEDIUM;1221;2026-07-26;2026-07-28;Lithuania_Toplyga;Hegelmann;Zalgiris;OK;50.71;50.71;0.0;BASSA;BASSA;1;HomeWinsLow
ACCUMULATION_STRONG;1221;2026-07-26;2026-07-28;Lithuania_Toplyga;Hegelmann;Zalgiris;OK;50.71;50.71;0.0;BASSA;BASSA;1;HomeWinsLow
THREE_SIGNALS_LIGHT;1221;2026-07-26;2026-07-28;Lithuania_Toplyga;Hegelmann;Zalgiris;OK;50.71;50.71;0.0;BASSA;BASSA;1;HomeWinsLow
THREE_SIGNALS_MEDIUM;1221;2026-07-26;2026-07-28;Lithuania_Toplyga;Hegelmann;Zalgiris;OK;50.71;50.71;0.0;BASSA;BASSA;1;HomeWinsLow
THREE_SIGNALS_STRONG;1221;2026-07-26;2026-07-28;Lithuania_Toplyga;Hegelmann;Zalgiris;OK;50.71;50.71;0.0;BASSA;BASSA;1;HomeWinsLow
FOUR_SIGNALS_MEDIUM;1221;2026-07-26;2026-07-28;Lithuania_Toplyga;Hegelmann;Zalgiris;OK;50.71;50.71;0.0;BASSA;BASSA;1;HomeWinsLow
FOUR_SIGNALS_STRONG;1221;2026-07-26;2026-07-28;Lithuania_Toplyga;Hegelmann;Zalgiris;OK;50.71;50.71;0.0;BASSA;BASSA;1;HomeWinsLow
BASELINE;1222;2026-07-26;2026-07-28;Romania_Superliga;Botosani;Rapid Bucarest;KO;44.2;44.2;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1222;2026-07-26;2026-07-28;Romania_Superliga;Botosani;Rapid Bucarest;KO;44.2;44.2;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1222;2026-07-26;2026-07-28;Romania_Superliga;Botosani;Rapid Bucarest;KO;44.2;44.2;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1222;2026-07-26;2026-07-28;Romania_Superliga;Botosani;Rapid Bucarest;KO;44.2;44.2;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1222;2026-07-26;2026-07-28;Romania_Superliga;Botosani;Rapid Bucarest;KO;44.2;44.2;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1222;2026-07-26;2026-07-28;Romania_Superliga;Botosani;Rapid Bucarest;KO;44.2;44.2;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1222;2026-07-26;2026-07-28;Romania_Superliga;Botosani;Rapid Bucarest;KO;44.2;44.2;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1222;2026-07-26;2026-07-28;Romania_Superliga;Botosani;Rapid Bucarest;KO;44.2;44.2;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1222;2026-07-26;2026-07-28;Romania_Superliga;Botosani;Rapid Bucarest;KO;44.2;44.2;0.0;BASSA;BASSA;0;
BASELINE;1223;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;Dunav Ruse;Ludogorets;KO;41.24;41.24;0.0;BASSA;BASSA;1;RankingGapHigh
ACCUMULATION_LIGHT;1223;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;Dunav Ruse;Ludogorets;KO;41.24;41.24;0.0;BASSA;BASSA;1;RankingGapHigh
ACCUMULATION_MEDIUM;1223;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;Dunav Ruse;Ludogorets;KO;41.24;41.24;0.0;BASSA;BASSA;1;RankingGapHigh
ACCUMULATION_STRONG;1223;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;Dunav Ruse;Ludogorets;KO;41.24;41.24;0.0;BASSA;BASSA;1;RankingGapHigh
THREE_SIGNALS_LIGHT;1223;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;Dunav Ruse;Ludogorets;KO;41.24;41.24;0.0;BASSA;BASSA;1;RankingGapHigh
THREE_SIGNALS_MEDIUM;1223;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;Dunav Ruse;Ludogorets;KO;41.24;41.24;0.0;BASSA;BASSA;1;RankingGapHigh
THREE_SIGNALS_STRONG;1223;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;Dunav Ruse;Ludogorets;KO;41.24;41.24;0.0;BASSA;BASSA;1;RankingGapHigh
FOUR_SIGNALS_MEDIUM;1223;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;Dunav Ruse;Ludogorets;KO;41.24;41.24;0.0;BASSA;BASSA;1;RankingGapHigh
FOUR_SIGNALS_STRONG;1223;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;Dunav Ruse;Ludogorets;KO;41.24;41.24;0.0;BASSA;BASSA;1;RankingGapHigh
BASELINE;1224;2026-07-26;2026-07-28;USA_MLSNextPro_WesternConference_PacificDivision;Tacoma Defiance;Colorado Rapids 2;OK;39.44;39.44;0.0;BASSA;BASSA;1;RankingGapHigh
ACCUMULATION_LIGHT;1224;2026-07-26;2026-07-28;USA_MLSNextPro_WesternConference_PacificDivision;Tacoma Defiance;Colorado Rapids 2;OK;39.44;39.44;0.0;BASSA;BASSA;1;RankingGapHigh
ACCUMULATION_MEDIUM;1224;2026-07-26;2026-07-28;USA_MLSNextPro_WesternConference_PacificDivision;Tacoma Defiance;Colorado Rapids 2;OK;39.44;39.44;0.0;BASSA;BASSA;1;RankingGapHigh
ACCUMULATION_STRONG;1224;2026-07-26;2026-07-28;USA_MLSNextPro_WesternConference_PacificDivision;Tacoma Defiance;Colorado Rapids 2;OK;39.44;39.44;0.0;BASSA;BASSA;1;RankingGapHigh
THREE_SIGNALS_LIGHT;1224;2026-07-26;2026-07-28;USA_MLSNextPro_WesternConference_PacificDivision;Tacoma Defiance;Colorado Rapids 2;OK;39.44;39.44;0.0;BASSA;BASSA;1;RankingGapHigh
THREE_SIGNALS_MEDIUM;1224;2026-07-26;2026-07-28;USA_MLSNextPro_WesternConference_PacificDivision;Tacoma Defiance;Colorado Rapids 2;OK;39.44;39.44;0.0;BASSA;BASSA;1;RankingGapHigh
THREE_SIGNALS_STRONG;1224;2026-07-26;2026-07-28;USA_MLSNextPro_WesternConference_PacificDivision;Tacoma Defiance;Colorado Rapids 2;OK;39.44;39.44;0.0;BASSA;BASSA;1;RankingGapHigh
FOUR_SIGNALS_MEDIUM;1224;2026-07-26;2026-07-28;USA_MLSNextPro_WesternConference_PacificDivision;Tacoma Defiance;Colorado Rapids 2;OK;39.44;39.44;0.0;BASSA;BASSA;1;RankingGapHigh
FOUR_SIGNALS_STRONG;1224;2026-07-26;2026-07-28;USA_MLSNextPro_WesternConference_PacificDivision;Tacoma Defiance;Colorado Rapids 2;OK;39.44;39.44;0.0;BASSA;BASSA;1;RankingGapHigh
BASELINE;1225;2026-07-26;2026-07-28;Romania_Superliga;CFR Cluj;FC Voluntari;OK;38.91;38.91;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1225;2026-07-26;2026-07-28;Romania_Superliga;CFR Cluj;FC Voluntari;OK;38.91;38.91;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1225;2026-07-26;2026-07-28;Romania_Superliga;CFR Cluj;FC Voluntari;OK;38.91;38.91;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1225;2026-07-26;2026-07-28;Romania_Superliga;CFR Cluj;FC Voluntari;OK;38.91;38.91;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1225;2026-07-26;2026-07-28;Romania_Superliga;CFR Cluj;FC Voluntari;OK;38.91;38.91;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1225;2026-07-26;2026-07-28;Romania_Superliga;CFR Cluj;FC Voluntari;OK;38.91;38.91;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1225;2026-07-26;2026-07-28;Romania_Superliga;CFR Cluj;FC Voluntari;OK;38.91;38.91;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1225;2026-07-26;2026-07-28;Romania_Superliga;CFR Cluj;FC Voluntari;OK;38.91;38.91;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1225;2026-07-26;2026-07-28;Romania_Superliga;CFR Cluj;FC Voluntari;OK;38.91;38.91;0.0;BASSA;BASSA;0;
BASELINE;1226;2026-07-26;2026-07-28;Mexico_LigaMX_Apertura;Pachuca;Queretaro;OK;33.43;33.43;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1226;2026-07-26;2026-07-28;Mexico_LigaMX_Apertura;Pachuca;Queretaro;OK;33.43;33.43;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1226;2026-07-26;2026-07-28;Mexico_LigaMX_Apertura;Pachuca;Queretaro;OK;33.43;33.43;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1226;2026-07-26;2026-07-28;Mexico_LigaMX_Apertura;Pachuca;Queretaro;OK;33.43;33.43;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1226;2026-07-26;2026-07-28;Mexico_LigaMX_Apertura;Pachuca;Queretaro;OK;33.43;33.43;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1226;2026-07-26;2026-07-28;Mexico_LigaMX_Apertura;Pachuca;Queretaro;OK;33.43;33.43;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1226;2026-07-26;2026-07-28;Mexico_LigaMX_Apertura;Pachuca;Queretaro;OK;33.43;33.43;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1226;2026-07-26;2026-07-28;Mexico_LigaMX_Apertura;Pachuca;Queretaro;OK;33.43;33.43;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1226;2026-07-26;2026-07-28;Mexico_LigaMX_Apertura;Pachuca;Queretaro;OK;33.43;33.43;0.0;BASSA;BASSA;0;
BASELINE;1227;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;CSKA Sofia;Botev Plovdiv;OK;17.84;17.84;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1227;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;CSKA Sofia;Botev Plovdiv;OK;17.84;17.84;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1227;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;CSKA Sofia;Botev Plovdiv;OK;17.84;17.84;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1227;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;CSKA Sofia;Botev Plovdiv;OK;17.84;17.84;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1227;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;CSKA Sofia;Botev Plovdiv;OK;17.84;17.84;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1227;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;CSKA Sofia;Botev Plovdiv;OK;17.84;17.84;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1227;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;CSKA Sofia;Botev Plovdiv;OK;17.84;17.84;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1227;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;CSKA Sofia;Botev Plovdiv;OK;17.84;17.84;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1227;2026-07-26;2026-07-28;Bulgaria_ParvaLiga;CSKA Sofia;Botev Plovdiv;OK;17.84;17.84;0.0;BASSA;BASSA;0;
BASELINE;1228;2026-07-26;2026-07-28;Denmark_Superliga;Randers;Silkeborg;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1228;2026-07-26;2026-07-28;Denmark_Superliga;Randers;Silkeborg;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1228;2026-07-26;2026-07-28;Denmark_Superliga;Randers;Silkeborg;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1228;2026-07-26;2026-07-28;Denmark_Superliga;Randers;Silkeborg;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1228;2026-07-26;2026-07-28;Denmark_Superliga;Randers;Silkeborg;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1228;2026-07-26;2026-07-28;Denmark_Superliga;Randers;Silkeborg;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1228;2026-07-26;2026-07-28;Denmark_Superliga;Randers;Silkeborg;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1228;2026-07-26;2026-07-28;Denmark_Superliga;Randers;Silkeborg;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1228;2026-07-26;2026-07-28;Denmark_Superliga;Randers;Silkeborg;KO;0.0;0.0;0.0;BASSA;BASSA;0;
BASELINE;1229;2026-07-26;2026-07-28;Poland_Ekstraklasa;Zaglebie;Piast;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1229;2026-07-26;2026-07-28;Poland_Ekstraklasa;Zaglebie;Piast;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1229;2026-07-26;2026-07-28;Poland_Ekstraklasa;Zaglebie;Piast;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1229;2026-07-26;2026-07-28;Poland_Ekstraklasa;Zaglebie;Piast;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1229;2026-07-26;2026-07-28;Poland_Ekstraklasa;Zaglebie;Piast;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1229;2026-07-26;2026-07-28;Poland_Ekstraklasa;Zaglebie;Piast;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1229;2026-07-26;2026-07-28;Poland_Ekstraklasa;Zaglebie;Piast;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1229;2026-07-26;2026-07-28;Poland_Ekstraklasa;Zaglebie;Piast;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1229;2026-07-26;2026-07-28;Poland_Ekstraklasa;Zaglebie;Piast;KO;0.0;0.0;0.0;BASSA;BASSA;0;
BASELINE;1230;2026-07-26;2026-07-28;Poland_Division1;Legnica;Podbeskidzie;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1230;2026-07-26;2026-07-28;Poland_Division1;Legnica;Podbeskidzie;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1230;2026-07-26;2026-07-28;Poland_Division1;Legnica;Podbeskidzie;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1230;2026-07-26;2026-07-28;Poland_Division1;Legnica;Podbeskidzie;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1230;2026-07-26;2026-07-28;Poland_Division1;Legnica;Podbeskidzie;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1230;2026-07-26;2026-07-28;Poland_Division1;Legnica;Podbeskidzie;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1230;2026-07-26;2026-07-28;Poland_Division1;Legnica;Podbeskidzie;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1230;2026-07-26;2026-07-28;Poland_Division1;Legnica;Podbeskidzie;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1230;2026-07-26;2026-07-28;Poland_Division1;Legnica;Podbeskidzie;KO;0.0;0.0;0.0;BASSA;BASSA;0;
BASELINE;1231;2026-07-26;2026-07-28;CzechRepublic_1Liga;Artis Brno;Mlada Boleslav;OK;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1231;2026-07-26;2026-07-28;CzechRepublic_1Liga;Artis Brno;Mlada Boleslav;OK;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1231;2026-07-26;2026-07-28;CzechRepublic_1Liga;Artis Brno;Mlada Boleslav;OK;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1231;2026-07-26;2026-07-28;CzechRepublic_1Liga;Artis Brno;Mlada Boleslav;OK;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1231;2026-07-26;2026-07-28;CzechRepublic_1Liga;Artis Brno;Mlada Boleslav;OK;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1231;2026-07-26;2026-07-28;CzechRepublic_1Liga;Artis Brno;Mlada Boleslav;OK;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1231;2026-07-26;2026-07-28;CzechRepublic_1Liga;Artis Brno;Mlada Boleslav;OK;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1231;2026-07-26;2026-07-28;CzechRepublic_1Liga;Artis Brno;Mlada Boleslav;OK;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1231;2026-07-26;2026-07-28;CzechRepublic_1Liga;Artis Brno;Mlada Boleslav;OK;0.0;0.0;0.0;BASSA;BASSA;0;
BASELINE;1232;2026-07-26;2026-07-28;CzechRepublic_ChNL;Opava;Karvina;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1232;2026-07-26;2026-07-28;CzechRepublic_ChNL;Opava;Karvina;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1232;2026-07-26;2026-07-28;CzechRepublic_ChNL;Opava;Karvina;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1232;2026-07-26;2026-07-28;CzechRepublic_ChNL;Opava;Karvina;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1232;2026-07-26;2026-07-28;CzechRepublic_ChNL;Opava;Karvina;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1232;2026-07-26;2026-07-28;CzechRepublic_ChNL;Opava;Karvina;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1232;2026-07-26;2026-07-28;CzechRepublic_ChNL;Opava;Karvina;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1232;2026-07-26;2026-07-28;CzechRepublic_ChNL;Opava;Karvina;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1232;2026-07-26;2026-07-28;CzechRepublic_ChNL;Opava;Karvina;KO;0.0;0.0;0.0;BASSA;BASSA;0;
BASELINE;1233;2026-07-26;2026-07-28;Slovakia_2Liga;Samorin;Malzenice;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1233;2026-07-26;2026-07-28;Slovakia_2Liga;Samorin;Malzenice;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1233;2026-07-26;2026-07-28;Slovakia_2Liga;Samorin;Malzenice;KO;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1233;2026-07-26;2026-07-28;Slovakia_2Liga;Samorin;Malzenice;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1233;2026-07-26;2026-07-28;Slovakia_2Liga;Samorin;Malzenice;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1233;2026-07-26;2026-07-28;Slovakia_2Liga;Samorin;Malzenice;KO;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1233;2026-07-26;2026-07-28;Slovakia_2Liga;Samorin;Malzenice;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1233;2026-07-26;2026-07-28;Slovakia_2Liga;Samorin;Malzenice;KO;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_STRONG;1233;2026-07-26;2026-07-28;Slovakia_2Liga;Samorin;Malzenice;KO;0.0;0.0;0.0;BASSA;BASSA;0;
BASELINE;1234;2026-07-26;2026-07-28;Hungary_NBI;MTK Budapest;Zalaegerszeg;OK;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_LIGHT;1234;2026-07-26;2026-07-28;Hungary_NBI;MTK Budapest;Zalaegerszeg;OK;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_MEDIUM;1234;2026-07-26;2026-07-28;Hungary_NBI;MTK Budapest;Zalaegerszeg;OK;0.0;0.0;0.0;BASSA;BASSA;0;
ACCUMULATION_STRONG;1234;2026-07-26;2026-07-28;Hungary_NBI;MTK Budapest;Zalaegerszeg;OK;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_LIGHT;1234;2026-07-26;2026-07-28;Hungary_NBI;MTK Budapest;Zalaegerszeg;OK;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_MEDIUM;1234;2026-07-26;2026-07-28;Hungary_NBI;MTK Budapest;Zalaegerszeg;OK;0.0;0.0;0.0;BASSA;BASSA;0;
THREE_SIGNALS_STRONG;1234;2026-07-26;2026-07-28;Hungary_NBI;MTK Budapest;Zalaegerszeg;OK;0.0;0.0;0.0;BASSA;BASSA;0;
FOUR_SIGNALS_MEDIUM;1234;2026-07-26;2026-07-28;Hungary_NBI;MTK Budapest;Zalaegerszeg;OK;0.0;0.0;0.0;BASSA;BASSA;0;
